flight_id;from_airport;to_airport;departure_date_time;arrival_date_time;marketing_airline_name;flight_number;price;link
BRUALC20230507HV9003;BRU;ALC;2023-05-07T17:25:00;2023-05-07T19:55:00;HV;9003;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230509HV9003;BRU;ALC;2023-05-09T17:25:00;2023-05-09T19:55:00;HV;9003;199.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230510HV9003;BRU;ALC;2023-05-10T16:05:00;2023-05-10T18:35:00;HV;9003;182.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230511HV9003;BRU;ALC;2023-05-11T06:50:00;2023-05-11T09:15:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230513HV9003;BRU;ALC;2023-05-13T16:20:00;2023-05-13T18:50:00;HV;9003;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230514HV9003;BRU;ALC;2023-05-14T17:25:00;2023-05-14T19:55:00;HV;9003;199.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230516HV9003;BRU;ALC;2023-05-16T17:25:00;2023-05-16T19:55:00;HV;9003;217.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230517HV9003;BRU;ALC;2023-05-17T16:05:00;2023-05-17T18:35:00;HV;9003;256.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230518HV9003;BRU;ALC;2023-05-18T06:50:00;2023-05-18T09:15:00;HV;9003;279.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230520HV9003;BRU;ALC;2023-05-20T16:20:00;2023-05-20T18:50:00;HV;9003;167.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230521HV9003;BRU;ALC;2023-05-21T17:25:00;2023-05-21T19:55:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230523HV9003;BRU;ALC;2023-05-23T17:25:00;2023-05-23T19:55:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230524HV9003;BRU;ALC;2023-05-24T16:05:00;2023-05-24T18:35:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230525HV9003;BRU;ALC;2023-05-25T06:50:00;2023-05-25T09:15:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230527HV9003;BRU;ALC;2023-05-27T16:20:00;2023-05-27T18:50:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230528HV9003;BRU;ALC;2023-05-28T17:25:00;2023-05-28T19:55:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230530HV9003;BRU;ALC;2023-05-30T17:25:00;2023-05-30T19:55:00;HV;9003;91.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230531HV9003;BRU;ALC;2023-05-31T16:05:00;2023-05-31T18:35:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230601HV9003;BRU;ALC;2023-06-01T06:50:00;2023-06-01T09:15:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230603HV9003;BRU;ALC;2023-06-03T16:20:00;2023-06-03T18:50:00;HV;9003;138.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230604HV9003;BRU;ALC;2023-06-04T17:25:00;2023-06-04T19:55:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230606HV9003;BRU;ALC;2023-06-06T17:25:00;2023-06-06T19:55:00;HV;9003;138.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230607HV9003;BRU;ALC;2023-06-07T16:05:00;2023-06-07T18:35:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230608HV9003;BRU;ALC;2023-06-08T06:50:00;2023-06-08T09:15:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230610HV9003;BRU;ALC;2023-06-10T16:20:00;2023-06-10T18:50:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230611HV9003;BRU;ALC;2023-06-11T17:25:00;2023-06-11T19:55:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230613HV9003;BRU;ALC;2023-06-13T17:25:00;2023-06-13T19:55:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230614HV9003;BRU;ALC;2023-06-14T16:05:00;2023-06-14T18:35:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230615HV9003;BRU;ALC;2023-06-15T06:50:00;2023-06-15T09:15:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230617HV9003;BRU;ALC;2023-06-17T16:20:00;2023-06-17T18:50:00;HV;9003;138.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230618HV9003;BRU;ALC;2023-06-18T17:25:00;2023-06-18T19:55:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230620HV9003;BRU;ALC;2023-06-20T17:25:00;2023-06-20T19:55:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230621HV9003;BRU;ALC;2023-06-21T16:05:00;2023-06-21T18:35:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230622HV9003;BRU;ALC;2023-06-22T06:50:00;2023-06-22T09:15:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230624HV9003;BRU;ALC;2023-06-24T16:20:00;2023-06-24T18:50:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230625HV9003;BRU;ALC;2023-06-25T17:25:00;2023-06-25T19:55:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230627HV9003;BRU;ALC;2023-06-27T17:25:00;2023-06-27T19:55:00;HV;9003;167.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230628HV9003;BRU;ALC;2023-06-28T16:05:00;2023-06-28T18:35:00;HV;9003;167.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230629HV9003;BRU;ALC;2023-06-29T06:35:00;2023-06-29T09:05:00;HV;9003;138.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230701HV9015;BRU;ALC;2023-07-01T16:30:00;2023-07-01T19:00:00;HV;9015;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230702HV9121;BRU;ALC;2023-07-02T18:40:00;2023-07-02T21:05:00;HV;9121;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230703HV9121;BRU;ALC;2023-07-03T18:25:00;2023-07-03T20:50:00;HV;9121;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230704HV9005;BRU;ALC;2023-07-04T16:10:00;2023-07-04T18:40:00;HV;9005;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230705HV9005;BRU;ALC;2023-07-05T16:20:00;2023-07-05T18:45:00;HV;9005;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230706HV9003;BRU;ALC;2023-07-06T06:35:00;2023-07-06T09:05:00;HV;9003;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230708HV9015;BRU;ALC;2023-07-08T16:30:00;2023-07-08T19:00:00;HV;9015;249.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230709HV9121;BRU;ALC;2023-07-09T18:40:00;2023-07-09T21:05:00;HV;9121;249.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230710HV9121;BRU;ALC;2023-07-10T18:25:00;2023-07-10T20:50:00;HV;9121;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230711HV9005;BRU;ALC;2023-07-11T16:10:00;2023-07-11T18:40:00;HV;9005;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=11&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230712HV9005;BRU;ALC;2023-07-12T16:20:00;2023-07-12T18:45:00;HV;9005;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=12&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230713HV9003;BRU;ALC;2023-07-13T06:35:00;2023-07-13T09:05:00;HV;9003;162.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230715HV9015;BRU;ALC;2023-07-15T16:30:00;2023-07-15T19:00:00;HV;9015;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230716HV9121;BRU;ALC;2023-07-16T18:40:00;2023-07-16T21:05:00;HV;9121;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230717HV9121;BRU;ALC;2023-07-17T18:25:00;2023-07-17T20:50:00;HV;9121;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230718HV9005;BRU;ALC;2023-07-18T16:10:00;2023-07-18T18:40:00;HV;9005;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230719HV9005;BRU;ALC;2023-07-19T16:20:00;2023-07-19T18:45:00;HV;9005;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=19&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230720HV9003;BRU;ALC;2023-07-20T06:35:00;2023-07-20T09:05:00;HV;9003;162.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230722HV9015;BRU;ALC;2023-07-22T16:30:00;2023-07-22T19:00:00;HV;9015;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230723HV9121;BRU;ALC;2023-07-23T18:40:00;2023-07-23T21:05:00;HV;9121;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230724HV9121;BRU;ALC;2023-07-24T18:25:00;2023-07-24T20:50:00;HV;9121;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230725HV9005;BRU;ALC;2023-07-25T16:10:00;2023-07-25T18:40:00;HV;9005;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230726HV9005;BRU;ALC;2023-07-26T16:20:00;2023-07-26T18:45:00;HV;9005;148.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=26&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230727HV9003;BRU;ALC;2023-07-27T06:35:00;2023-07-27T09:05:00;HV;9003;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230729HV9015;BRU;ALC;2023-07-29T16:30:00;2023-07-29T19:00:00;HV;9015;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230730HV9121;BRU;ALC;2023-07-30T18:40:00;2023-07-30T21:05:00;HV;9121;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230731HV9121;BRU;ALC;2023-07-31T18:25:00;2023-07-31T20:50:00;HV;9121;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230801HV9005;BRU;ALC;2023-08-01T16:10:00;2023-08-01T18:40:00;HV;9005;182.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=1&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230802HV9005;BRU;ALC;2023-08-02T16:20:00;2023-08-02T18:45:00;HV;9005;167.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230803HV9003;BRU;ALC;2023-08-03T06:35:00;2023-08-03T09:05:00;HV;9003;152.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230805HV9015;BRU;ALC;2023-08-05T16:30:00;2023-08-05T19:00:00;HV;9015;182.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230806HV9121;BRU;ALC;2023-08-06T18:40:00;2023-08-06T21:05:00;HV;9121;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230807HV9121;BRU;ALC;2023-08-07T18:25:00;2023-08-07T20:50:00;HV;9121;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230808HV9005;BRU;ALC;2023-08-08T16:10:00;2023-08-08T18:40:00;HV;9005;138.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=8&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230809HV9005;BRU;ALC;2023-08-09T16:20:00;2023-08-09T18:45:00;HV;9005;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=9&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230810HV9003;BRU;ALC;2023-08-10T06:35:00;2023-08-10T09:05:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=10&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230812HV9015;BRU;ALC;2023-08-12T16:30:00;2023-08-12T19:00:00;HV;9015;167.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=12&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230813HV9121;BRU;ALC;2023-08-13T18:40:00;2023-08-13T21:05:00;HV;9121;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=13&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230814HV9121;BRU;ALC;2023-08-14T18:25:00;2023-08-14T20:50:00;HV;9121;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=14&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230815HV9005;BRU;ALC;2023-08-15T16:10:00;2023-08-15T18:40:00;HV;9005;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=15&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230816HV9005;BRU;ALC;2023-08-16T16:20:00;2023-08-16T18:45:00;HV;9005;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=16&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230817HV9003;BRU;ALC;2023-08-17T06:35:00;2023-08-17T09:05:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=17&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230819HV9015;BRU;ALC;2023-08-19T16:30:00;2023-08-19T19:00:00;HV;9015;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=19&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230820HV9121;BRU;ALC;2023-08-20T18:40:00;2023-08-20T21:05:00;HV;9121;91.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230821HV9121;BRU;ALC;2023-08-21T18:25:00;2023-08-21T20:50:00;HV;9121;82.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230822HV9005;BRU;ALC;2023-08-22T16:10:00;2023-08-22T18:40:00;HV;9005;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=22&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230823HV9005;BRU;ALC;2023-08-23T16:20:00;2023-08-23T18:45:00;HV;9005;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230824HV9003;BRU;ALC;2023-08-24T06:35:00;2023-08-24T09:05:00;HV;9003;65.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230826HV9015;BRU;ALC;2023-08-26T16:30:00;2023-08-26T19:00:00;HV;9015;91.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=26&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230827HV9121;BRU;ALC;2023-08-27T18:40:00;2023-08-27T21:05:00;HV;9121;82.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230828HV9121;BRU;ALC;2023-08-28T07:30:00;2023-08-28T09:55:00;HV;9121;82.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230829HV9003;BRU;ALC;2023-08-29T17:25:00;2023-08-29T19:55:00;HV;9003;82.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=29&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230830HV9003;BRU;ALC;2023-08-30T16:05:00;2023-08-30T18:35:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=30&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230831HV9003;BRU;ALC;2023-08-31T06:50:00;2023-08-31T09:15:00;HV;9003;91.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=31&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230902HV9003;BRU;ALC;2023-09-02T16:20:00;2023-09-02T18:50:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=2&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230903HV9003;BRU;ALC;2023-09-03T17:25:00;2023-09-03T19:55:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=3&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230904HV9121;BRU;ALC;2023-09-04T07:30:00;2023-09-04T09:55:00;HV;9121;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=4&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230905HV9003;BRU;ALC;2023-09-05T17:25:00;2023-09-05T19:55:00;HV;9003;112.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=5&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230906HV9003;BRU;ALC;2023-09-06T16:05:00;2023-09-06T18:35:00;HV;9003;101.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=6&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUALC20230907HV9003;BRU;ALC;2023-09-07T06:50:00;2023-09-07T09:15:00;HV;9003;125.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=7&om=9&oy=2023&utm_source=API&utm_medium=Public
